,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
389,201709,12,南玻A,8.33,-5.0466,,,,,,,,,,,,,,
390,201710,12,南玻A,8.28,-0.9012,,,,,,,,,,,,,,
391,201711,12,南玻A,9.19,16.4015,,,,,,,,,,,,,,
392,201712,12,南玻A,8.45,-13.3375,,,,,,,,,,,,,,
393,201801,12,南玻A,8.72,4.8664,,,,,,,,,,,,,,
394,201802,12,南玻A,7.99,-13.1573,,,,,,,,,,,,,,
395,201803,12,南玻A,7.53,-8.2909,,,,,,,,,,,,,,
396,201804,12,南玻A,7.21,-5.7676,,,,,,,,,,,,,,
397,201805,12,南玻A,6.79,-7.5699,,,,,,,,,,,,,,
398,201806,12,南玻A,4.95,-18.9536,,,,,,,,,,,,,,
399,201807,12,南玻A,5.09,2.9252,,,,,,,,,,,,,,
400,201808,12,南玻A,4.81,-5.8504,,,,,,,,,,,,,,
401,201809,12,南玻A,4.9,1.8805,,,,,,,,,,,,,,
402,201810,12,南玻A,4.19,-14.835,,,,,,,,,,,,,,
403,201811,12,南玻A,4.2,0.2089,,,,,,,,,,,,,,
404,201812,12,南玻A,3.99,-4.3878,,,,,,,,,,,,,,
405,201901,12,南玻A,4.08,1.8805,,,,,,,,,,,,,,
406,201902,12,南玻A,4.93,17.7602,,,,,,,,,,,,,,
407,201903,12,南玻A,5.54,12.7456,,,,,,,,,,,,,,
408,201904,12,南玻A,4.9,-13.3724,,,,,,,,,,,,,,
409,201905,12,南玻A,4.66,-5.0146,,,,,,,,,,,,,,
410,201906,12,南玻A,4.16,-0.6971,,,,,,,,,,,,,,
411,201907,12,南玻A,4.2,0.9295,,,,,,,,,,,,,,
412,201908,12,南玻A,4.16,-0.9295,,,,,,,,,,,,,,
413,201909,12,南玻A,4.22,1.3943,,,,,,,,,,,,,,
414,201910,12,南玻A,4.33,2.5562,,,,,,,,,,,,,,
415,201911,12,南玻A,4.37,0.9295,,,,,,,,,,,,,,
416,201912,12,南玻A,5.01,14.8724,,,,,,,,,,,,,,
417,202001,12,南玻A,4.6,-9.5276,,,,,,,,,,,,,,
418,202002,12,南玻A,5.06,10.6895,,,,,,,,,,,,,,
419,202003,12,南玻A,4.39,-15.5695,,,,,,,,,,,,,,
420,202004,12,南玻A,4.47,1.8591,,,,,,,,,,,,,,
421,202005,12,南玻A,4.55,1.8591,,,,,,,,,,,,,,
422,202006,12,南玻A,5.02,10.9219,,,,,,,,,,,,,,
423,202007,12,南玻A,6.04,25.6878,,,,,,,,,,,,,,
424,202008,12,南玻A,5.86,-4.242,,,,,,,,,,,,,,
425,202009,12,南玻A,5.62,-5.656,,,,,,,,,,,,,,
426,202010,12,南玻A,5.95,7.777,,,,,,,,,,,,,,
427,202011,12,南玻A,6.85,21.2101,,,,,,,,,,,,,,
428,202012,12,南玻A,7.38,12.4904,,,,,,,,,,,,,,
429,202101,12,南玻A,6.6,-18.3821,,,,,,,,,,,,,,
430,202102,12,南玻A,6.52,-1.8853,,,,,,,,,,,,,,
431,202103,12,南玻A,6.29,-5.4204,,,,,,,,,,,,,,
432,202104,12,南玻A,8.96,62.9232,,,,,,,,,,,,,,
433,202105,12,南玻A,10.28,31.1081,,,,,,,,,,,,,,
434,202106,12,南玻A,10.24,1.535,,,,,,,,,,,,,,
435,202107,12,南玻A,9.7,-12.8567,,,,,,,,,,,,,,
436,202108,12,南玻A,11.74,48.5698,,,,,,,,,,,,,,
437,202109,12,南玻A,10.01,-41.1891,,,,,,,,,,,,,,
438,202110,12,南玻A,9.87,-3.3332,,,,,,,,,,,,,,
439,201510,14,沙河股份,22.53,48.4715,,,,,,,,,,,,,,
440,201511,14,沙河股份,22.22,-2.3369,,,,,,,,,,,,,,
441,201512,14,沙河股份,22.81,4.4476,,,,,,,,,,,,,,
442,201601,14,沙河股份,17.19,-42.3655,,,,,,,,,,,,,,
443,201602,14,沙河股份,15.99,-9.046,,,,,,,,,,,,,,
444,201603,14,沙河股份,18.07,15.6798,,,,,,,,,,,,,,
445,201604,14,沙河股份,20.24,16.3582,,,,,,,,,,,,,,
446,201605,14,沙河股份,18.44,-13.569,,,,,,,,,,,,,,
447,201606,14,沙河股份,18.52,0.9205,,,,,,,,,,,,,,
448,201607,14,沙河股份,18.94,3.1733,,,,,,,,,,,,,,
449,201608,14,沙河股份,20.69,13.2221,,,,,,,,,,,,,,
450,201609,14,沙河股份,21.44,5.6666,,,,,,,,,,,,,,
451,201610,14,沙河股份,22.34,6.7999,,,,,,,,,,,,,,
452,201611,14,沙河股份,21.95,-2.9466,,,,,,,,,,,,,,
453,201612,14,沙河股份,20.79,-8.7644,,,,,,,,,,,,,,
454,201701,14,沙河股份,17.73,-23.1198,,,,,,,,,,,,,,
455,201702,14,沙河股份,18.72,7.4799,,,,,,,,,,,,,,
456,201703,14,沙河股份,18.15,-4.3066,,,,,,,,,,,,,,
457,201704,14,沙河股份,17.14,-7.631,,,,,,,,,,,,,,
458,201705,14,沙河股份,16.96,-1.36,,,,,,,,,,,,,,
459,201706,14,沙河股份,16.84,-0.8359,,,,,,,,,,,,,,
460,201707,14,沙河股份,16.78,-0.4536,,,,,,,,,,,,,,
461,201708,14,沙河股份,16.95,1.2851,,,,,,,,,,,,,,
462,201709,14,沙河股份,16.75,-1.5119,,,,,,,,,,,,,,
463,201710,14,沙河股份,16.46,-2.1923,,,,,,,,,,,,,,
464,201711,14,沙河股份,12.6,-29.1804,,,,,,,,,,,,,,
465,201712,14,沙河股份,10.78,-13.7586,,,,,,,,,,,,,,
466,201801,14,沙河股份,12.15,10.3568,,,,,,,,,,,,,,
467,201802,14,沙河股份,10.61,-11.6419,,,,,,,,,,,,,,
468,201803,14,沙河股份,12.3,12.7759,,,,,,,,,,,,,,
469,201804,14,沙河股份,10.41,-14.2878,,,,,,,,,,,,,,
470,201805,14,沙河股份,13.23,21.3183,,,,,,,,,,,,,,
471,201806,14,沙河股份,15.33,15.9541,,,,,,,,,,,,,,
472,201807,14,沙河股份,13.1,-16.8696,,,,,,,,,,,,,,
473,201808,14,沙河股份,10.39,-20.5007,,,,,,,,,,,,,,
474,201809,14,沙河股份,10.6,1.5886,,,,,,,,,,,,,,
475,201810,14,沙河股份,9.01,-12.0281,,,,,,,,,,,,,,
476,201811,14,沙河股份,9.16,1.1347,,,,,,,,,,,,,,
477,201812,14,沙河股份,9.29,0.9834,,,,,,,,,,,,,,
478,201901,14,沙河股份,9.32,0.2269,,,,,,,,,,,,,,
479,201902,14,沙河股份,11.18,14.0706,,,,,,,,,,,,,,
480,201903,14,沙河股份,12.33,8.6995,,,,,,,,,,,,,,
481,201904,14,沙河股份,10.49,-13.9193,,,,,,,,,,,,,,
482,201905,14,沙河股份,9.71,-5.9006,,,,,,,,,,,,,,
483,201906,14,沙河股份,9.63,-0.0656,,,,,,,,,,,,,,
484,201907,14,沙河股份,9.34,-2.21,,,,,,,,,,,,,,
485,201908,14,沙河股份,9.72,2.8959,,,,,,,,,,,,,,
486,201909,14,沙河股份,9.4,-2.4387,,,,,,,,,,,,,,
487,201910,14,沙河股份,8.9,-3.8104,,,,,,,,,,,,,,
488,201911,14,沙河股份,8.74,-1.2193,,,,,,,,,,,,,,
489,201912,14,沙河股份,9.31,4.3439,,,,,,,,,,,,,,
490,202001,14,沙河股份,9.12,-1.448,,,,,,,,,,,,,,
491,202002,14,沙河股份,8.16,-7.316,,,,,,,,,,,,,,
492,202003,14,沙河股份,7.82,-2.5911,,,,,,,,,,,,,,
493,202004,14,沙河股份,8.29,3.5818,,,,,,,,,,,,,,
494,202005,14,沙河股份,8.66,2.8197,,,,,,,,,,,,,,
495,202006,14,沙河股份,10.82,16.5492,,,,,,,,,,,,,,
496,202007,14,沙河股份,13.4,19.6828,,,,,,,,,,,,,,
497,202008,14,沙河股份,11.08,-17.6993,,,,,,,,,,,,,,
498,202009,14,沙河股份,10.49,-4.5011,,,,,,,,,,,,,,
499,202010,14,沙河股份,9.27,-9.3074,,,,,,,,,,,,,,
500,202011,14,沙河股份,9.27,0.0,,,,,,,,,,,,,,
501,202012,14,沙河股份,8.28,-7.5527,,,,,,,,,,,,,,
502,202101,14,沙河股份,7.53,-5.7218,,,,,,,,,,,,,,
503,202102,14,沙河股份,8.0,3.5856,,,,,,,,,,,,,,
504,202103,14,沙河股份,8.07,0.534,,,,,,,,,,,,,,
505,202104,14,沙河股份,7.65,-3.2042,,,,,,,,,,,,,,
506,202105,14,沙河股份,7.98,2.5176,,,,,,,,,,,,,,
507,202106,14,沙河股份,7.75,-1.6799,,,,,,,,,,,,,,
508,202107,14,沙河股份,6.74,-7.715,,,,,,,,,,,,,,
509,202108,14,沙河股份,7.07,2.5208,,,,,,,,,,,,,,
510,202109,14,沙河股份,7.16,0.6875,,,,,,,,,,,,,,
511,202110,14,沙河股份,7.11,-0.3819,,,,,,,,,,,,,,
512,201510,16,深康佳A,6.67,23.1715,,,,,,,,,,,,,,
513,201511,16,深康佳A,7.4,12.8146,,,,,,,,,,,,,,
514,201512,16,深康佳A,6.91,-8.6016,,,,,,,,,,,,,,
515,201601,16,深康佳A,4.15,-48.4496,,,,,,,,,,,,,,
516,201602,16,深康佳A,4.91,13.3412,,,,,,,,,,,,,,
517,201603,16,深康佳A,5.1,3.3353,,,,,,,,,,,,,,
518,201604,16,深康佳A,4.88,-3.8619,,,,,,,,,,,,,,
519,201605,16,深康佳A,4.94,1.0533,,,,,,,,,,,,,,
520,201606,16,深康佳A,4.81,-2.282,,,,,,,,,,,,,,
521,201607,16,深康佳A,5.06,4.3886,,,,,,,,,,,,,,
522,201608,16,深康佳A,5.17,1.931,,,,,,,,,,,,,,
523,201609,16,深康佳A,4.78,-6.8461,,,,,,,,,,,,,,
524,201610,16,深康佳A,4.87,1.5799,,,,,,,,,,,,,,
525,201611,16,深康佳A,4.94,1.2288,,,,,,,,,,,,,,
526,201612,16,深康佳A,4.51,-7.5483,,,,,,,,,,,,,,
527,201701,16,深康佳A,4.52,0.1755,,,,,,,,,,,,,,
528,201702,16,深康佳A,4.52,0.0,,,,,,,,,,,,,,
529,201703,16,深康佳A,4.4,-2.1065,,,,,,,,,,,,,,
530,201704,16,深康佳A,4.6,3.5108,,,,,,,,,,,,,,
531,201705,16,深康佳A,4.6,0.0,,,,,,,,,,,,,,
532,201706,16,深康佳A,4.89,5.0907,,,,,,,,,,,,,,
533,201707,16,深康佳A,5.64,13.1657,,,,,,,,,,,,,,
534,201708,16,深康佳A,5.99,6.144,,,,,,,,,,,,,,
535,201709,16,深康佳A,5.74,-4.3886,,,,,,,,,,,,,,
536,201710,16,深康佳A,6.04,5.2663,,,,,,,,,,,,,,
537,201711,16,深康佳A,6.2,2.8087,,,,,,,,,,,,,,
538,201712,16,深康佳A,6.06,-2.4576,,,,,,,,,,,,,,
539,201801,16,深康佳A,6.94,15.4477,,,,,,,,,,,,,,
540,201802,16,深康佳A,5.98,-16.852,,,,,,,,,,,,,,
541,201803,16,深康佳A,6.99,17.7297,,,,,,,,,,,,,,
542,201804,16,深康佳A,6.16,-14.57,,,,,,,,,,,,,,
543,201805,16,深康佳A,5.39,-13.5167,,,,,,,,,,,,,,
544,201806,16,深康佳A,5.25,0.3193,,,,,,,,,,,,,,
545,201807,16,深康佳A,4.79,-8.3182,,,,,,,,,,,,,,
546,201808,16,深康佳A,4.13,-11.9349,,,,,,,,,,,,,,
547,201809,16,深康佳A,4.22,1.6275,,,,,,,,,,,,,,
548,201810,16,深康佳A,3.58,-11.5732,,,,,,,,,,,,,,
549,201811,16,深康佳A,3.64,1.085,,,,,,,,,,,,,,
550,201812,16,深康佳A,3.24,-7.2333,,,,,,,,,,,,,,
551,201901,16,深康佳A,3.27,0.5425,,,,,,,,,,,,,,
552,201902,16,深康佳A,4.26,17.9023,,,,,,,,,,,,,,
553,201903,16,深康佳A,5.59,24.0506,,,,,,,,,,,,,,
554,201904,16,深康佳A,4.8,-14.2857,,,,,,,,,,,,,,
555,201905,16,深康佳A,4.33,-8.4991,,,,,,,,,,,,,,
556,201906,16,深康佳A,4.2,-2.3508,,,,,,,,,,,,,,
557,201907,16,深康佳A,4.23,2.3901,,,,,,,,,,,,,,
558,201908,16,深康佳A,4.4,3.1484,,,,,,,,,,,,,,
559,201909,16,深康佳A,4.2,-3.704,,,,,,,,,,,,,,
560,201910,16,深康佳A,4.08,-2.2224,,,,,,,,,,,,,,
561,201911,16,深康佳A,4.03,-0.926,,,,,,,,,,,,,,
562,201912,16,深康佳A,4.37,6.2968,,,,,,,,,,,,,,
563,202001,16,深康佳A,5.21,15.5567,,,,,,,,,,,,,,
564,202002,16,深康佳A,9.66,82.4137,,,,,,,,,,,,,,
565,202003,16,深康佳A,8.35,-24.2611,,,,,,,,,,,,,,
566,202004,16,深康佳A,7.51,-15.5567,,,,,,,,,,,,,,
567,202005,16,深康佳A,6.57,-17.4087,,,,,,,,,,,,,,
568,202006,16,深康佳A,6.76,3.5188,,,,,,,,,,,,,,
569,202007,16,深康佳A,7.22,9.3719,,,,,,,,,,,,,,
570,202008,16,深康佳A,7.15,-1.3047,,,,,,,,,,,,,,
571,202009,16,深康佳A,6.06,-20.3155,,,,,,,,,,,,,,
572,202010,16,深康佳A,5.84,-4.1004,,,,,,,,,,,,,,
573,202011,16,深康佳A,6.77,17.3334,,,,,,,,,,,,,,
574,202012,16,深康佳A,6.61,-2.9821,,,,,,,,,,,,,,
575,202101,16,深康佳A,6.46,-2.7957,,,,,,,,,,,,,,
576,202102,16,深康佳A,6.05,-7.6416,,,,,,,,,,,,,,
577,202103,16,深康佳A,6.13,1.491,,,,,,,,,,,,,,
578,202104,16,深康佳A,6.44,5.7778,,,,,,,,,,,,,,
579,202105,16,深康佳A,6.53,1.6774,,,,,,,,,,,,,,
580,202106,16,深康佳A,6.66,4.409,,,,,,,,,,,,,,
581,202107,16,深康佳A,5.96,-13.2554,,,,,,,,,,,,,,
582,202108,16,深康佳A,7.59,30.8661,,,,,,,,,,,,,,
583,202109,16,深康佳A,6.26,-25.1852,,,,,,,,,,,,,,
584,202110,16,深康佳A,6.19,-1.3255,,,,,,,,,,,,,,
585,201510,17,深中华A,12.1,8.6554,,,,,,,,,,,,,,
586,201511,17,深中华A,11.49,-1.3785,,,,,,,,,,,,,,
587,201512,17,深中华A,13.9,5.4463,,,,,,,,,,,,,,
588,201601,17,深中华A,11.04,-6.4633,,,,,,,,,,,,,,
589,201602,17,深中华A,10.85,-0.4294,,,,,,,,,,,,,,
590,201603,17,深中华A,12.49,3.7062,,,,,,,,,,,,,,
591,201604,17,深中华A,12.33,-0.3616,,,,,,,,,,,,,,
592,201605,17,深中华A,10.55,-4.0226,,,,,,,,,,,,,,
593,201606,17,深中华A,10.61,0.1356,,,,,,,,,,,,,,
594,201607,17,深中华A,11.87,2.8475,,,,,,,,,,,,,,
595,201608,17,深中华A,11.05,-1.8531,,,,,,,,,,,,,,
596,201609,17,深中华A,10.5,-1.2429,,,,,,,,,,,,,,
597,201610,17,深中华A,11.15,1.4689,,,,,,,,,,,,,,
598,201611,17,深中华A,11.41,0.5876,,,,,,,,,,,,,,
599,201612,17,深中华A,12.6,2.6893,,,,,,,,,,,,,,
600,201701,17,深中华A,11.53,-2.4181,,,,,,,,,,,,,,
601,201702,17,深中华A,12.41,1.9887,,,,,,,,,,,,,,
602,201703,17,深中华A,10.29,-4.791,,,,,,,,,,,,,,
603,201704,17,深中华A,9.66,-1.4237,,,,,,,,,,,,,,
604,201705,17,深中华A,7.89,-4.0,,,,,,,,,,,,,,
605,201706,17,深中华A,8.76,1.9661,,,,,,,,,,,,,,
606,201707,17,深中华A,8.05,-1.6045,,,,,,,,,,,,,,
607,201708,17,深中华A,8.17,0.2712,,,,,,,,,,,,,,
608,201709,17,深中华A,7.81,-0.8136,,,,,,,,,,,,,,
609,201710,17,深中华A,7.37,-0.9944,,,,,,,,,,,,,,
610,201711,17,深中华A,6.68,-1.5593,,,,,,,,,,,,,,
611,201712,17,深中华A,6.2,-1.0847,,,,,,,,,,,,,,
612,201801,17,深中华A,5.85,-0.791,,,,,,,,,,,,,,
613,201802,17,深中华A,5.42,-0.9718,,,,,,,,,,,,,,
614,201803,17,深中华A,5.59,0.3842,,,,,,,,,,,,,,
615,201804,17,深中华A,5.15,-0.9944,,,,,,,,,,,,,,
616,201805,17,深中华A,5.43,0.6328,,,,,,,,,,,,,,
617,201806,17,深中华A,4.55,-1.9887,,,,,,,,,,,,,,
618,201807,17,深中华A,4.89,0.7684,,,,,,,,,,,,,,
619,201808,17,深中华A,3.85,-2.3503,,,,,,,,,,,,,,
620,201809,17,深中华A,4.66,1.8305,,,,,,,,,,,,,,
621,201810,17,深中华A,4.33,-0.7458,,,,,,,,,,,,,,
622,201811,17,深中华A,4.65,0.7232,,,,,,,,,,,,,,
623,201812,17,深中华A,4.36,-0.6554,,,,,,,,,,,,,,
624,201901,17,深中华A,4.04,-0.7232,,,,,,,,,,,,,,
625,201902,17,深中华A,5.05,2.2825,,,,,,,,,,,,,,
626,201903,17,深中华A,5.38,0.7458,,,,,,,,,,,,,,
627,201904,17,深中华A,4.74,-1.4463,,,,,,,,,,,,,,
628,201905,17,深中华A,4.43,-0.7006,,,,,,,,,,,,,,
629,201906,17,深中华A,4.47,0.0904,,,,,,,,,,,,,,
630,201907,17,深中华A,4.29,-0.4068,,,,,,,,,,,,,,
631,201908,17,深中华A,5.63,3.0282,,,,,,,,,,,,,,
632,201909,17,深中华A,4.77,-1.9435,,,,,,,,,,,,,,
633,201910,17,深中华A,4.31,-1.0395,,,,,,,,,,,,,,
634,201911,17,深中华A,4.26,-0.113,,,,,,,,,,,,,,
635,201912,17,深中华A,4.52,0.5876,,,,,,,,,,,,,,
636,202001,17,深中华A,4.0,-1.1751,,,,,,,,,,,,,,
637,202002,17,深中华A,3.7,-0.678,,,,,,,,,,,,,,
638,202003,17,深中华A,3.55,-0.339,,,,,,,,,,,,,,
639,202004,17,深中华A,3.18,-0.8362,,,,,,,,,,,,,,
640,202005,17,深中华A,2.25,-2.1017,,,,,,,,,,,,,,
641,202006,17,深中华A,2.3,0.113,,,,,,,,,,,,,,
642,202007,17,深中华A,2.76,1.0395,,,,,,,,,,,,,,
643,202008,17,深中华A,2.59,-0.3842,,,,,,,,,,,,,,
644,202009,17,深中华A,2.41,-0.4068,,,,,,,,,,,,,,
645,202010,17,深中华A,2.48,0.1582,,,,,,,,,,,,,,
646,202011,17,深中华A,2.51,0.0678,,,,,,,,,,,,,,
647,202012,17,深中华A,2.41,-0.226,,,,,,,,,,,,,,
648,202101,17,深中华A,2.39,-0.0452,,,,,,,,,,,,,,
649,202102,17,深中华A,2.41,0.0452,,,,,,,,,,,,,,
650,202103,17,深中华A,2.89,1.0847,,,,,,,,,,,,,,
651,202104,17,深中华A,2.72,-0.3842,,,,,,,,,,,,,,
652,202105,17,深中华A,2.96,0.5424,,,,,,,,,,,,,,
653,202106,17,深中华A,3.53,1.2881,,,,,,,,,,,,,,
654,202107,17,深中华A,4.12,1.3333,,,,,,,,,,,,,,
655,202108,17,深中华A,3.75,-0.8362,,,,,,,,,,,,,,
656,202109,17,深中华A,3.5,-0.565,,,,,,,,,,,,,,
657,202110,17,深中华A,3.51,0.0226,,,,,,,,,,,,,,
658,201510,21,深科技,10.98,31.5202,,,,,,,,,,,,,,
659,201511,21,深科技,14.75,38.8337,,,,,,,,,,,,,,
660,201512,21,深科技,12.06,-27.709,,,,,,,,,,,,,,
661,201601,21,深科技,7.94,-42.439,,,,,,,,,,,,,,
662,201602,21,深科技,7.8,-1.4421,,,,,,,,,,,,,,
663,201603,21,深科技,9.23,14.73,,,,,,,,,,,,,,
664,201604,21,深科技,9.02,-2.1632,,,,,,,,,,,,,,
665,201605,21,深科技,8.57,-4.6353,,,,,,,,,,,,,,
666,201606,21,深科技,11.01,25.7931,,,,,,,,,,,,,,
667,201607,21,深科技,11.45,4.5587,,,,,,,,,,,,,,
668,201608,21,深科技,10.99,-4.7659,,,,,,,,,,,,,,
669,201609,21,深科技,10.44,-5.6983,,,,,,,,,,,,,,
670,201610,21,深科技,10.51,0.7252,,,,,,,,,,,,,,
671,201611,21,深科技,10.89,3.937,,,,,,,,,,,,,,
672,201612,21,深科技,9.43,-15.1265,,,,,,,,,,,,,,
673,201701,21,深科技,9.48,0.518,,,,,,,,,,,,,,
674,201702,21,深科技,9.78,3.1082,,,,,,,,,,,,,,
675,201703,21,深科技,9.26,-5.3875,,,,,,,,,,,,,,
676,201704,21,深科技,7.97,-13.3652,,,,,,,,,,,,,,
677,201705,21,深科技,8.45,4.9731,,,,,,,,,,,,,,
678,201706,21,深科技,8.58,1.8584,,,,,,,,,,,,,,
679,201707,21,深科技,8.42,-1.6672,,,,,,,,,,,,,,
680,201708,21,深科技,9.2,8.1278,,,,,,,,,,,,,,
681,201709,21,深科技,9.44,2.5009,,,,,,,,,,,,,,
682,201710,21,深科技,9.26,-1.8756,,,,,,,,,,,,,,
683,201711,21,深科技,9.08,-1.8756,,,,,,,,,,,,,,
684,201712,21,深科技,9.73,6.7731,,,,,,,,,,,,,,
685,201801,21,深科技,8.93,-8.3362,,,,,,,,,,,,,,
686,201802,21,深科技,8.69,-2.5009,,,,,,,,,,,,,,
687,201803,21,深科技,8.74,0.521,,,,,,,,,,,,,,
688,201804,21,深科技,9.34,6.2521,,,,,,,,,,,,,,
689,201805,21,深科技,8.01,-13.8589,,,,,,,,,,,,,,
690,201806,21,深科技,6.82,-11.8617,,,,,,,,,,,,,,
691,201807,21,深科技,6.9,0.8399,,,,,,,,,,,,,,
692,201808,21,深科技,6.19,-7.4544,,,,,,,,,,,,,,
693,201809,21,深科技,6.1,-0.9449,,,,,,,,,,,,,,
694,201810,21,深科技,5.39,-7.4544,,,,,,,,,,,,,,
695,201811,21,深科技,6.08,7.2444,,,,,,,,,,,,,,
696,201812,21,深科技,5.75,-3.4647,,,,,,,,,,,,,,
697,201901,21,深科技,5.83,0.8399,,,,,,,,,,,,,,
698,201902,21,深科技,7.36,16.0637,,,,,,,,,,,,,,
699,201903,21,深科技,9.38,21.2083,,,,,,,,,,,,,,
700,201904,21,深科技,8.28,-11.5491,,,,,,,,,,,,,,
701,201905,21,深科技,9.05,8.0844,,,,,,,,,,,,,,
702,201906,21,深科技,8.13,-8.6208,,,,,,,,,,,,,,
703,201907,21,深科技,8.16,0.3188,,,,,,,,,,,,,,
704,201908,21,深科技,10.86,28.6926,,,,,,,,,,,,,,
705,201909,21,深科技,11.13,2.8693,,,,,,,,,,,,,,
706,201910,21,深科技,10.17,-10.2018,,,,,,,,,,,,,,
707,201911,21,深科技,9.57,-6.3761,,,,,,,,,,,,,,
708,201912,21,深科技,12.18,27.7362,,,,,,,,,,,,,,
709,202001,21,深科技,14.91,29.0114,,,,,,,,,,,,,,
710,202002,21,深科技,17.41,26.5672,,,,,,,,,,,,,,
711,202003,21,深科技,17.2,-2.2316,,,,,,,,,,,,,,
712,202004,21,深科技,20.3,32.9434,,,,,,,,,,,,,,
713,202005,21,深科技,22.51,23.4854,,,,,,,,,,,,,,
714,202006,21,深科技,21.83,-6.6065,,,,,,,,,,,,,,
715,202007,21,深科技,25.27,36.6542,,,,,,,,,,,,,,
716,202008,21,深科技,25.45,1.918,,,,,,,,,,,,,,
717,202009,21,深科技,20.64,-51.2519,,,,,,,,,,,,,,
718,202010,21,深科技,21.19,5.8604,,,,,,,,,,,,,,
719,202011,21,深科技,20.57,-6.6063,,,,,,,,,,,,,,
720,202012,21,深科技,19.01,-16.6222,,,,,,,,,,,,,,
721,202101,21,深科技,20.68,17.7943,,,,,,,,,,,,,,
722,202102,21,深科技,20.7,0.2131,,,,,,,,,,,,,,
723,202103,21,深科技,19.13,-16.7288,,,,,,,,,,,,,,
724,202104,21,深科技,17.27,-19.8188,,,,,,,,,,,,,,
725,202105,21,深科技,17.95,7.2456,,,,,,,,,,,,,,
726,202106,21,深科技,19.14,14.5171,,,,,,,,,,,,,,
727,202107,21,深科技,18.43,-7.6334,,,,,,,,,,,,,,
728,202108,21,深科技,15.95,-26.6632,,,,,,,,,,,,,,
729,202109,21,深科技,14.05,-20.4274,,,,,,,,,,,,,,
730,202110,21,深科技,14.97,9.8912,,,,,,,,,,,,,,
731,201510,25,特力A,89.0,52.2348,,,,,,,,,,,,,,
732,201511,25,特力A,96.93,10.6648,,,,,,,,,,,,,,
733,201512,25,特力A,83.88,-17.5506,,,,,,,,,,,,,,
734,201601,25,特力A,70.25,-18.3306,,,,,,,,,,,,,,
735,201602,25,特力A,63.2,-9.4813,,,,,,,,,,,,,,
736,201603,25,特力A,72.6,12.6418,,,,,,,,,,,,,,
737,201604,25,特力A,66.04,-8.8224,,,,,,,,,,,,,,
738,201605,25,特力A,57.19,-11.9021,,,,,,,,,,,,,,
739,201606,25,特力A,73.92,22.4997,,,,,,,,,,,,,,
740,201607,25,特力A,64.49,-12.6821,,,,,,,,,,,,,,
741,201608,25,特力A,67.58,4.1557,,,,,,,,,,,,,,
742,201609,25,特力A,64.64,-3.9539,,,,,,,,,,,,,,
743,201610,25,特力A,65.85,1.6273,,,,,,,,,,,,,,
744,201611,25,特力A,66.97,1.5063,,,,,,,,,,,,,,
745,201612,25,特力A,55.27,-15.735,,,,,,,,,,,,,,
746,201701,25,特力A,50.87,-5.9174,,,,,,,,,,,,,,
747,201702,25,特力A,52.04,1.5735,,,,,,,,,,,,,,
748,201703,25,特力A,48.07,-5.3391,,,,,,,,,,,,,,
749,201704,25,特力A,41.21,-9.2258,,,,,,,,,,,,,,
750,201705,25,特力A,34.74,-8.7013,,,,,,,,,,,,,,
751,201706,25,特力A,51.74,22.8628,,,,,,,,,,,,,,
752,201707,25,特力A,47.28,-5.9981,,,,,,,,,,,,,,
753,201708,25,特力A,46.9,-0.5111,,,,,,,,,,,,,,
754,201709,25,特力A,43.17,-5.0164,,,,,,,,,,,,,,
755,201710,25,特力A,44.13,1.2911,,,,,,,,,,,,,,
756,201711,25,特力A,40.56,-4.8012,,,,,,,,,,,,,,
757,201712,25,特力A,38.51,-2.757,,,,,,,,,,,,,,
758,201801,25,特力A,36.01,-3.3622,,,,,,,,,,,,,,
759,201802,25,特力A,34.05,-2.6359,,,,,,,,,,,,,,
760,201803,25,特力A,37.34,4.4246,,,,,,,,,,,,,,
761,201804,25,特力A,35.59,-2.3535,,,,,,,,,,,,,,
762,201805,25,特力A,34.77,-1.1028,,,,,,,,,,,,,,
763,201806,25,特力A,32.17,-3.4967,,,,,,,,,,,,,,
764,201807,25,特力A,32.38,0.2824,,,,,,,,,,,,,,
765,201808,25,特力A,26.62,-7.7465,,,,,,,,,,,,,,
766,201809,25,特力A,28.88,3.0394,,,,,,,,,,,,,,
767,201810,25,特力A,25.87,-4.0481,,,,,,,,,,,,,,
768,201811,25,特力A,26.6,0.9818,,,,,,,,,,,,,,
769,201812,25,特力A,26.52,-0.1076,,,,,,,,,,,,,,
770,201901,25,特力A,24.34,-2.9318,,,,,,,,,,,,,,
771,201902,25,特力A,28.78,5.9712,,,,,,,,,,,,,,
772,201903,25,特力A,32.54,5.0567,,,,,,,,,,,,,,
773,201904,25,特力A,30.06,-3.3353,,,,,,,,,,,,,,
774,201905,25,特力A,20.7,-0.053,,,,,,,,,,,,,,
775,201906,25,特力A,20.22,-0.9362,,,,,,,,,,,,,,
776,201907,25,特力A,19.19,-2.0089,,,,,,,,,,,,,,
777,201908,25,特力A,21.15,3.8228,,,,,,,,,,,,,,
778,201909,25,特力A,20.29,-1.6774,,,,,,,,,,,,,,
779,201910,25,特力A,20.53,0.4681,,,,,,,,,,,,,,
780,201911,25,特力A,19.9,-1.2288,,,,,,,,,,,,,,
781,201912,25,特力A,21.2,2.5356,,,,,,,,,,,,,,
